Tax	D0-H0	D0-P0	D14-H1	D14-H2	D14-H3	D14-H4	D14-H5	D14-H6	D14-H7	D14-P1	D14-P2	D14-P3	D14-P4	D14-P5	D14-P6	D14-P7	D14-P8	D14-P9	D14-P10	D28-H1	D28-H2	D28-H3	D28-H4	D28-H5	D28-H6	D28-H7	D28-P1	D28-P2	D28-P3	D28-P4	D28-P5	D28-P6	D28-P7	D28-P8	D28-P9	D28-P10	Taxonomy
Streptococcus	0.00102636701469	0.000566271456379	0.0	0.0	0.0	0.000106175898071	0.0	0.0	3.53919660237e-05	7.07839320474e-05	0.0	7.07839320474e-05	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	7.07839320474e-05	0.0	0.0	0.000141567864095	0.0	0.0	0.0	0.0	3.53919660237e-05	7.07839320474e-05	0.000176959830119	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
Lachnobacterium	0.000920191116617	0.000920191116617	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium
Veillonella	0.000353919660237	0.000672447354451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella
Paludibacter	0.0	0.0	0.000176959830119	0.0	3.53919660237e-05	0.0	0.000460095558308	7.07839320474e-05	7.07839320474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.07839320474e-05	0.000353919660237	0.0	0.000460095558308	0.0	7.07839320474e-05	0.000318527694213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter
Trabulsiella	3.53919660237e-05	0.00028313572819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000141567864095	0.0	7.07839320474e-05	0.0	0.0	0.0	3.53919660237e-05	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000424703592285	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella
Slackia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	3.53919660237e-05	3.53919660237e-05	0.000141567864095	0.0	0.0	7.07839320474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.000318527694213	0.000106175898071	0.000247743762166	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	7.07839320474e-05	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia
Enterococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	3.53919660237e-05	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.000176959830119	0.00028313572819	7.07839320474e-05	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus
Anaerofustis	0.0	0.0	7.07839320474e-05	7.07839320474e-05	0.0	0.0	0.000106175898071	0.000106175898071	7.07839320474e-05	0.0	0.000106175898071	3.53919660237e-05	3.53919660237e-05	0.0	3.53919660237e-05	3.53919660237e-05	3.53919660237e-05	0.0	3.53919660237e-05	3.53919660237e-05	0.000106175898071	0.0	7.07839320474e-05	0.000141567864095	3.53919660237e-05	0.0	7.07839320474e-05	3.53919660237e-05	0.000106175898071	0.000247743762166	0.000106175898071	0.0	7.07839320474e-05	0.000141567864095	3.53919660237e-05	0.00028313572819	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis
Allobaculum	0.000106175898071	0.0	0.0	0.0	3.53919660237e-05	0.0	3.53919660237e-05	0.000212351796142	0.000106175898071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum
Acidaminococcus	0.000141567864095	0.000176959830119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus
Catenibacterium	0.000176959830119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium
Oxalobacter	0.000176959830119	0.000106175898071	0.000141567864095	3.53919660237e-05	0.0	3.53919660237e-05	3.53919660237e-05	0.000141567864095	3.53919660237e-05	0.0	7.07839320474e-05	0.0	3.53919660237e-05	0.0	7.07839320474e-05	7.07839320474e-05	0.0	3.53919660237e-05	0.0	3.53919660237e-05	3.53919660237e-05	0.000106175898071	0.0	0.0	0.000141567864095	0.0	3.53919660237e-05	3.53919660237e-05	3.53919660237e-05	0.0	0.0	0.000176959830119	3.53919660237e-05	3.53919660237e-05	0.0	3.53919660237e-05	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter
Succinivibrio	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	3.53919660237e-05	0.0	0.0	7.07839320474e-05	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000141567864095	0.000106175898071	0.000106175898071	0.0	0.0	0.0	7.07839320474e-05	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio
Synergistes	0.0	0.000141567864095	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000106175898071	7.07839320474e-05	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes
Eggerthella	0.0	0.0	3.53919660237e-05	0.0	3.53919660237e-05	7.07839320474e-05	0.0	3.53919660237e-05	3.53919660237e-05	0.0	0.0	3.53919660237e-05	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	3.53919660237e-05	0.0	0.0	0.0	3.53919660237e-05	0.000106175898071	0.000106175898071	7.07839320474e-05	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella
Methanobrevibacter	0.0	7.07839320474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter
Actinomyces	0.0	7.07839320474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces
Brochothrix	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	7.07839320474e-05	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Brochothrix
Jeotgalicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.07839320474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus
Dehalobacterium	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	7.07839320474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	7.07839320474e-05	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium
Mitsuokella	0.0	7.07839320474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella
Klebsiella	7.07839320474e-05	7.07839320474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	3.53919660237e-05	0.0	0.0	0.0	0.0	3.53919660237e-05	7.07839320474e-05	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella
Cloacibacillus	0.0	7.07839320474e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus
Corynebacterium	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium
Rothia	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia
Mucispirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum
Bacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus
Kurthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia
Staphylococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus
Carnobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium
Vagococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus
Clostridium2	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium2
PSB-M-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__PSB-M-3
Flexispira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Flexispira
Helicobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter
Acinetobacter	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter
Enhydrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53919660237e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter
Other	0.198265793664817	0.166943903733896	0.109184215183277	0.0795965315873267	0.112015572465111	0.0938948858609836	0.119943372854338	0.105255706954502	0.0995222084587298	0.0902849053264771	0.136860732613754	0.155406122810175	0.135834365599052	0.114032914528481	0.147301362590632	0.12284551406833	0.166059104583252	0.145567156255468	0.188851530702274	0.188603786940309	0.154379755795346	0.199681472305804	0.215678640948292	0.125853831180358	0.103556892585397	0.622367722527228	0.159476198902846	0.13965669792965	0.118810829941526	0.141744823925	0.142841974871583	0.139904441691744	0.101893470182147	0.114953105645076	0.151123694921148	0.145567156255619	Other
